ID	chviCounts.csv	cabrCounts.csv	stluCounts.csv	arjaCounts.csv	lothCounts.csv	angeCounts.csv	glsoCounts.csv	noleCounts.csv	moblCounts.csv	mawaCounts.csv	ptpaCounts.csv	deroCounts.csv
sp|P97412|LYST_MOUSE	0	0	1.0	0.0	0	0	0.0	0	0	0	1.16	0.0
sp|P23150|HA2J_MOUSE	0	0	26.741	1.999	0.0	0.0	0.0	9.201	42.337	0.0	51.0	0.0
sp|P14436|HA2R_MOUSE	0	0	26.741	1.999	0.0	0.0	0.0	9.201	42.337	0.0	51.0	0.0
sp|P14437|HA2S_MOUSE	0	0	26.741	1.999	0.0	0.0	0.0	9.201	13.663	0.0	51.0	0.0
sp|Q6CQB5|ERFB_KLULA	0	0	3.283	0	0	0	0	0	0	0	0	0
sp|Q9UBL9|P2RX2_HUMAN	0	0	7.0	6.0	17.911	3.0	0.0	8.464	3.868	0.0	55.059	0
sp|Q9Z0E8|S22A5_MOUSE	0	0	3.357	0	0.0	0.0	2.0	0	0	0.0	0	0
sp|O70594|S22A5_RAT	0	0	3.357	0	0	0	2.0	7.516	0	6.194	0	0
sp|Q8NG66|NEK11_HUMAN	0	0	6.0	0	0.0	1.0	0	1.0	0	2.0	0	0.0
sp|Q0VCC0|CAYP1_BOVIN	0	0	8.0	5.0	0	0	3.0	0	0	0	0	1.182
sp|Q8VBX4|CLC4K_MOUSE	0	0	10.0	0	2.0	0	0	0	0	0	0	0
sp|Q96SC8|DMTA2_HUMAN	0	0	10.0	0	0	0	0	0	3.0	0.0	0	0
sp|Q64739|COBA2_MOUSE	0	0	3.0	0	9.0	0	2.0	0	0.0	0.0	0	1.0
sp|Q9ZZ65|NU2M_CANLF	0	0	8.0	0	0	0	0	0	0	0	0	0
sp|Q85PR2|NU2M_CANLU	0	0	8.0	0	0	0	0	0	0	0	0	0
sp|Q76N33|STALP_MOUSE	0	0	9.0	1.0	0.0	0	2.0	6.998	11.0	0	0	1.634
sp|Q08DT3|NTF3_BOVIN	0	0	8.0	0	0	0	0	7.673	0	0	0	1.0
sp|P18280|NTF3_RAT	0	0	8.0	0	0	0	0	0	0	0	0	0
sp|Q6IMH0|TEPP_MOUSE	0	0	1.119	4.0	0	0	0	2.0	0	0	0	0
sp|Q05AS8|DVL2_XENTR	0	0	9.0	0	0	4.0	0	6.56	0	0	0	7.0
sp|P70507|GRK4_RAT	0	0	8.0	1.352	3.0	0	9.0	0.0	4.369	0.0	7.0	0
sp|A8MW99|MEI4_HUMAN	0	0	5.0	0.0	0	0.0	0	0	0	0	0	0
sp|A8MVW5|HECA2_HUMAN	0	0	4.0	0	0	0	0	0	0	0	6.0	0
sp|Q5FY69|SC5AA_PIG	0	0	3.0	3.0	1.0	0	0	0	4.681	87.0	0	0.0
sp|Q8NCV1|ADAD2_HUMAN	0	0	3.0	0	0	0	0	0	0	3.0	0	0
sp|Q6PEY0|CXB7_HUMAN	0	0	13.0	0	0.0	1.0	0	0	0	0.0	0	0
sp|Q5QQ56|XYLT1_CANLF	0	0	16.995	1.28	4.0	2.0	3.0	7.003	0.0	4.0	0	2.0
sp|Q598S9|NU4M_CAPMR	0	0	13.0	0	0	4.0	0.0	4.0	2.655	0	0	0
sp|Q5SW45|MKS1_MOUSE	0	0	3.0	0.0	0	0	0	2.395	0	0	0	3.0
sp|P28293|CATG_MOUSE	0	0	7.693	1.0	0	0	0	0	0	0	0	0
sp|Q6UWY2|PRS57_HUMAN	0	0	3.097	38.792	2.0	0	12.028	0	0	2.0	0	0
sp|Q9JJG6|TMM47_MOUSE	0	0	8.0	0.0	0	0.0	119.882	6.0	0	0	6.501	0
sp|Q810N6|ANR45_MOUSE	0	0	7.0	0	0	0	0	0	0	0	0	0
sp|Q6IEE7|T132E_HUMAN	0	0	1.248	0.0	0	0	0	0	0	0	0	0
sp|Q63645|PAR2_RAT	0	0	10.0	0	0	0	0	0	0	0	0	0
sp|Q96CG8|CTHR1_HUMAN	0	0	4.0	0	0	0	0	0.0	3.0	0.0	4.0	0
sp|Q86Y34|AGRG3_HUMAN	0	0	7.0	0.0	0.0	0	0.0	0	0	0	7.0	1.0
sp|Q2TBR8|CALR3_BOVIN	0	0	5.0	0	0	0	0.0	5.0	0	0.0	0	0
sp|P52790|HXK3_HUMAN	0	0	4.0	1.329	0	0	0	0	0	0	3.0	0.0
sp|Q920K5|BAALC_RAT	0	0	4.706	0	0	0	0	0	4.218	0	0	0
sp|Q5RK23|ABHD1_RAT	0	0	1.349	0	0	0	0	0	0	0	0.0	0
sp|Q75N62|GIMA8_MOUSE	0	0	6.0	14.0	0	0	0	0	0	0	0	0.0
sp|A1YG48|ZN394_PANPA	0	0	5.741	0	3.0	0	0	0	0	2.0	0	0
sp|P02482|CRYAA_ARTJA	0	0	4.0	1.0	0	0	0	0	0	0	0	0
sp|P02474|CRYAA_BALAC	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P02470|CRYAA_BOVIN	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P68281|CRYAA_CAVPO	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P02494|CRYAA_EULFU	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P68284|CRYAA_GIRCA	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P68285|CRYAA_HIPAM	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P68287|CRYAA_OTOCR	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P68283|CRYAA_PEDCA	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P68286|CRYAA_PERPO	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P02477|CRYAA_PHOPH	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P02475|CRYAA_PIG	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P82531|CRYAA_PTEPO	0	0	4.0	0	17.0	0	0	10.0	0	0	0	0
sp|P02493|CRYAA_RABIT	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|Q5ENZ0|CRYAA_SHEEP	0	0	4.0	0	17.0	0	0	0	0	0	0	0
sp|Q85PQ3|NU2M_NANBI	0	0	8.0	0	1.0	0.0	0	0	0	0	7.0	0
sp|Q07DY1|MET_NOMLE	0	0	7.425	0	0	0	2.0	0	0	0	4.0	1.17
sp|Q6ZUK4|TMM26_HUMAN	0	0	7.0	0.0	1.0	0	0	0	0	0	5.0	0.0
sp|P06347|HBAZ_PANTR	0	0	10.0	0	0	0	0	0	0	0	0	0
sp|Q4V7B1|CC067_RAT	0	0	6.0	0.0	0.0	3.0	1.0	3.362	7.0	1.0	0	0.0
sp|Q80Z39|HCAR2_RAT	0	0	5.0	0	0	0	1.0	0	0	0	0	0
sp|Q28038|MIA_BOVIN	0	0	5.0	2.0	0.0	16.0	0	0	0	0	3.0	8.0
sp|Q90738|AFAP1_CHICK	0	0	10.193	3.0	0	0	0	5.0	0	0.0	4.228	6.0
sp|Q9WUB6|CLCKB_MOUSE	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|Q15744|CEBPE_HUMAN	0	0	7.0	0	0	0	0	0	0	0	0	0
sp|P45379|TNNT2_HUMAN	0	0	5.0	2.0	0	0.0	1.0	0	2.626	2.0	0	0
sp|Q60467|CO5A1_CRILO	0	0	0.0	4.0	0.0	1.0	0.0	6.45	3.0	0	6.0	37.288
sp|Q8C503|SIT1_MOUSE	0	0	2.0	0	0	0	0	0	0	0	0	0
sp|Q61687|ATRX_MOUSE	0	0	10.443	0	1.256	11.67	0.0	3.407	2.306	0	0	130.122
sp|Q80WV3|CHST2_MOUSE	0	0	5.0	0	0	3.0	0	7.0	0	0.0	0	0
sp|P81425|DPP4_BOVIN	0	0	4.0	0	7.655	4.0	0	1.576	0	0	0	0
sp|Q3T9M1|MFS2B_MOUSE	0	0	1.0	0	0	0	0	0	0	0	0	0
sp|P10859|HPLN1_PIG	0	0	6.0	0.0	0	0	0	0	0	0	0	1.0
sp|Q8BLQ7|CTR4_MOUSE	0	0	4.0	0	0.0	0	0	0	0	0.0	0	0
sp|P51860|NP1L2_MOUSE	0	0	8.0	0	0	0	0	0	0	0.0	0	1.0
sp|Q62418|DBNL_MOUSE	0	0	3.0	0.0	0	0.0	0.0	0	4.0	0	0	0
sp|Q80WT4|GP176_MOUSE	0	0	2.406	0	0	0	0	0	0	0	0	0.0
sp|P50608|FMOD_MOUSE	0	0	5.0	2.0	0	0.0	0.0	0	0	0	0	0
sp|Q717C2|TS1R3_PANTR	0	0	4.0	12.0	0	0	0	0	0	0	0	0
sp|Q90YS2|RS3_ICTPU	0	0	6.0	0.0	0.0	0	0.0	3.0	0	114.379	0	1.0
sp|Q66HB6|CAGE1_RAT	0	0	5.0	0.0	0	0	6.0	0	0	0	0	0
sp|Q9H3R2|MUC13_HUMAN	0	0	3.0	0	0	0	0	0	0	91.162	0	0
sp|Q00420|GABP1_MOUSE	0	0	4.0	0	0	0	2.0	9.09	0	0	0	0
sp|Q10758|K2C8_RAT	0	0	10.0	0	0	0	0	0	0	0	0	0
sp|Q9QYC5|G37L1_RAT	0	0	5.0	0.0	4.0	1.0	0	3.0	0	0	0	0.0
sp|Q80X19|COEA1_MOUSE	0	0	4.723	0	0	0	2.0	0	0	1.0	4.0	11.0
sp|A4K2S2|KCNS1_LEMCA	0	0	5.0	0.0	0	0	0	0	0	0	0	0
sp|P00996|ISK1_BOVIN	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|Q8VC57|KCTD5_MOUSE	0	0	3.0	0	356.875	0	0	0	3.0	0	0	0
sp|Q9DCA7|CALY_MOUSE	0	0	6.0	6.0	0	0	0	0	28.593	0	7.0	49.0
sp|Q9JK15|ADAP2_RAT	0	0	4.0	0	0	0	0	3.591	0	0	0	0
sp|Q8TBG9|SYNPR_HUMAN	0	0	7.0	0	0	2.0	0	2.0	0	0	0	0
sp|Q96LX7|CCD17_HUMAN	0	0	1.261	0	0	0	0	0	2.373	0.0	0	0.0
sp|Q863D4|KCNRG_BOVIN	0	0	3.0	0	0	0	0	0	14.528	0	0	0
sp|P20132|SDHL_HUMAN	0	0	3.0	2.682	10.0	0	57.0	6.0	4.0	0	13.775	0
sp|Q60953|PML_MOUSE	0	0	15.0	0	0	0	0	0	0	0	0	25.991
sp|Q9JLM4|ZMYM3_MOUSE	0	0	9.0	0.0	0	0.0	5.0	0	0	0	0	2.246
sp|Q63850|NUP62_MOUSE	0	0	0.0	0	0	0	0	0	0	0.0	0	0
sp|P17955|NUP62_RAT	0	0	0.0	0	0	0	0	0	0	0.0	0	0
sp|P06729|CD2_HUMAN	0	0	0.0	2.0	3.0	0	0	0	0	0	0	0
sp|Q9N2I7|DPP4_FELCA	0	0	2.368	0.0	1.28	0	3.0	0	0	0	0	5.0
sp|Q6ZTZ1|MSD1_HUMAN	0	0	5.0	0	0	0	0	0	3.0	0	0	0
sp|Q7TQ62|PODN_MOUSE	0	0	3.0	0	0.0	0	0	0	0	0	0	0
sp|P31639|SC5A2_HUMAN	0	0	2.0	0	0.0	0	0	0	0	0	0	0
sp|P50404|SFTPD_MOUSE	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|Q9Z2I4|ROBO3_MOUSE	0	0	4.0	0.0	0	0	0	0	0	0	9.0	0
sp|Q8CFB4|GBP5_MOUSE	0	0	7.018	5.0	0	0	2.0	0	0	1.0	1.0	0
sp|P0CE71|OCM2_HUMAN	0	0	8.0	0	0	0	0	4.0	0	0	0	5.0
sp|O35508|ONCO_CAVPO	0	0	8.0	0	0	0	0	4.0	0	0	0	5.0
sp|Q5MB13|ABCG2_MACMU	0	0	5.0	0.0	4.0	0	1.0	3.0	9.0	0.0	11.423	0
sp|O35646|CAN6_MOUSE	0	0	5.0	10.0	0	0.0	0	7.0	0	0.0	0	1.0
sp|B9EJA2|CTTB2_MOUSE	0	0	6.0	0	2.0	0	0	0	0	0	0	0
sp|O79881|NU4M_PIG	0	0	6.0	0.0	0.0	0	1.0	2.231	0.0	0	0	1.0
sp|Q9H0C1|ZMY12_HUMAN	0	0	4.0	0	0	0	0	0	1.0	2.0	5.0	0.0
sp|A2VCW9|AASS_RAT	0	0	7.0	2.0	3.092	0	0	0	1.0	0	0	0
sp|Q8N1C3|GBRG1_HUMAN	0	0	0.0	0	0	0	0	0	0	0	0	0
sp|P13635|CERU_RAT	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|Q05860|FMN1_MOUSE	0	0	4.0	0	0	0.0	0	0	0	0	4.0	0
sp|Q76LX8|ATS13_HUMAN	0	0	2.0	0.0	1.0	1.0	0	0	0	0	0	0.0
sp|P30997|CTNA2_CHICK	0	0	1.0	0	0	1.0	0.0	0	0	0	2.0	0
sp|Q7Z410|TMPS9_HUMAN	0	0	2.0	0.0	7.0	1.0	0	0	0	0.0	0	0.0
sp|P49019|HCAR3_HUMAN	0	0	5.0	0	0	0	0	0	0	92.0	3.166	0
sp|Q86SF2|GALT7_HUMAN	0	0	3.673	223.365	37.133	0.0	13.082	2.402	3.376	0	27.483	0.0
sp|P34935|BIP_PIG	0	0	5.0	0.0	0	0	0	0	0	1.0	74.687	0
sp|B6A7Q3|CDK14_RABIT	0	0	3.0	0	3.0	0.0	0	5.0	0	1.0	0	0.0
sp|Q76KD6|SPERI_HUMAN	0	0	1.0	0.0	0	0	0	21.0	0	0.0	0	0
sp|Q56NL1|ACE2_PAGLA	0	0	2.0	8.852	0.0	16.0	0	0	0	0.0	0	0
sp|O35049|NSMA2_RAT	0	0	2.0	10.017	0	0	0	0	0	0	8.0	0
sp|O75386|TULP3_HUMAN	0	0	8.0	0.0	0	0	0	0	0	0	0	0
sp|Q8JFQ2|RBTN1_DANRE	0	0	1.691	0	0	0	0	0	0	1.0	0	0
sp|Q8VD33|SGTB_MOUSE	0	0	5.0	0	0.0	0	0	0	0	1.0	0	0
sp|O77728|CEBPE_SHEEP	0	0	7.0	0	0	0	0	0	0	0	0	0
sp|P48540|GDNF_MOUSE	0	0	4.0	1.0	0	0	0	0	4.0	0.0	0	0
sp|Q8VC70|RBMS2_MOUSE	0	0	3.0	0	0	0	0	0	0	0	0	0
sp|Q5BIP9|DUS18_BOVIN	0	0	6.201	0	0	0	0	141.445	0	0	4.0	0
sp|P12064|EDN2_CANLF	0	0	3.0	0.0	0	2.611	0	0	20.612	0	0	0
sp|Q5NRQ0|EDN2_FELCA	0	0	3.0	0	0	0	0	84.0	0	0	0	0
sp|Q8MJW9|EDN2_MUSPF	0	0	3.0	0	0	0	0	0	0	0	0	50.0
sp|P58369|ANKH_TETNG	0	0	7.0	0	0	0	0	0	0	0	0	0
sp|P41297|NU2M_BALMU	0	0	2.768	0	0	0.0	0	0	0.0	0	0	0
sp|Q9I8D0|VPP1_CHICK	0	0	2.643	0	0	0	0	15.865	0	2.505	0	0
sp|Q5R422|VPP1_PONAB	0	0	2.643	0	0.0	0	0	15.865	0	2.505	0	0
sp|Q8AVM5|VPP1_XENLA	0	0	2.643	0	0	0	0	0	0	2.505	0	0
sp|A1A5G6|VPP1_XENTR	0	0	2.643	0	0	0	0	15.865	0	2.505	0	0
sp|Q8NE09|RGS22_HUMAN	0	0	3.0	0	0.0	0.0	1.0	0	0	0.0	2.518	0
sp|P51655|GPC4_MOUSE	0	0	4.0	0	0	0.0	0	0	2.0	0	0	0
sp|Q8BH55|THNS1_MOUSE	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|Q4VUY6|CYB_BRANN	0	0	5.0	0	4.884	2.0	0	0.0	0	0	0	0.0
sp|Q9GAN4|CYB_CARSU	0	0	0.0	3.0	0	0	0	4.0	0	0	0	0
sp|Q9N294|B3GT5_PANPA	0	0	3.0	4.0	0	8.0	0	0	0	0	0	1.0
sp|Q96FT7|ASIC4_HUMAN	0	0	2.0	0.0	0	0	0	0	0	0	0	0
sp|O70536|SOAT1_RAT	0	0	5.0	0	0	0	0.0	0	1.0	0	0	0.0
sp|Q5RBH8|ITFG2_PONAB	0	0	2.345	0	0	0.0	2.0	0	4.375	0	0	0
sp|Q9NYQ6|CELR1_HUMAN	0	0	2.159	1.0	0	4.0	4.0	0	11.831	53.208	8.538	1.0
sp|P05622|PGFRB_MOUSE	0	0	5.0	0	0	4.0	0	0	0	0	0	0
sp|Q05030|PGFRB_RAT	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|O89114|DNJB5_MOUSE	0	0	4.0	64.924	0	0	0	7.182	198.949	0.0	20.345	0
sp|P29034|S10A2_HUMAN	0	0	3.239	0	0	17.0	0	0	0	0	0	0
sp|Q7ZTP2|ARP2A_XENLA	0	0	4.0	0	0	0	0.0	0	0	0.0	0	0
sp|Q7ZXV3|ARP2B_XENLA	0	0	4.0	0	0	0	0.0	0	0	0.0	0	0
sp|Q5BL41|ARP2_XENTR	0	0	4.0	0	0	0	0.0	0	0	0.0	0	0
sp|Q80X66|BTBDA_MOUSE	0	0	1.615	0.0	0	0	0	0	2.0	0.0	0	0
sp|Q8CCG1|ZC21C_MOUSE	0	0	4.065	0	0	0	0	0	0	2.0	0	0
sp|P42201|LYAM3_BOVIN	0	0	3.0	1.0	0	0	0	26.0	0	0	20.047	1.0
sp|Q9WU01|KHDR2_MOUSE	0	0	4.0	0.0	0	0	0	0	2.0	0	0	0.0
sp|Q99MB1|TLR3_MOUSE	0	0	3.0	0	0.0	1.0	0	0	0	0	2.0	0
sp|Q9Z1E3|IKBA_MOUSE	0	0	3.0	0	0	0	0.0	2.0	5.0	0	7.0	34.862
sp|Q9D154|ILEUA_MOUSE	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|Q91V83|TTI1_MOUSE	0	0	6.0	0	2.0	0.0	0	0	0	0	5.41	2.0
sp|Q5SYD0|MYO1D_MOUSE	0	0	1.0	5.0	0	0	0	0	8.0	0	0	0.0
sp|Q63357|MYO1D_RAT	0	0	1.0	5.0	0	0	0	0	8.0	0	0	0.0
sp|Q80W85|NPM2_MOUSE	0	0	1.826	0	0	0.0	0	0	0	0	0	0
sp|Q1MX18|INSC_HUMAN	0	0	6.0	0	0.0	2.0	1.0	0	1.766	0	0	6.0
sp|P60763|RAC3_HUMAN	0	0	1.0	220.986	1.466	0.0	0.0	0.0	0	0.0	32.949	2.0
sp|P60764|RAC3_MOUSE	0	0	1.0	220.986	1.466	0.0	0.0	0.0	0	0.0	32.949	2.0
sp|Q6ZMP0|THSD4_HUMAN	0	0	4.0	1.0	0.0	3.0	0	2.0	2.0	1.0	2.0	1.0
sp|Q9DDD5|NBEA_CHICK	0	0	6.0	0	0.0	0	0.0	3.0	2.0	0	7.54	0.0
sp|Q8BMS9|RASF2_MOUSE	0	0	5.609	0	0	0	0	0	0	0	5.928	0.0
sp|P49910|ZN165_HUMAN	0	0	7.0	23.822	11.0	0	1.212	0	0	3.0	38.0	0
sp|D6RGH6|MCIN_HUMAN	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|Q7Z6W1|TMCO2_HUMAN	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|Q8BG50|TM169_MOUSE	0	0	6.0	0	0	0	0	0	0	0	0	0
sp|Q3UZV7|K132L_MOUSE	0	0	3.0	0	1.0	1.0	0	0	0	0	0	0
sp|P98131|LYAM1_BOVIN	0	0	2.0	0	0	0	0	0	0	0	0	0
sp|Q496A3|SPAS1_HUMAN	0	0	1.0	1.0	0	1.0	0.0	1.0	0	0.0	0	0
sp|Q08116|RGS1_HUMAN	0	0	7.0	0	1.0	0	0	3.0	0	0	3.0	0
sp|Q5MJ12|FXL16_RAT	0	0	5.0	0	4.064	87.0	0	0	0	0	10.88	0
sp|Q6PEZ8|PONL1_HUMAN	0	0	4.0	0	0.0	0	0	3.0	1.0	1.0	0	0.0
sp|Q58DA5|NTRI_BOVIN	0	0	3.0	0	1.0	1.0	2.0	0	1.0	0	0	0
sp|O35180|SH3G3_RAT	0	0	3.0	0	0	0	0	0	0	0	0	0
sp|Q811Q9|PCY1B_MOUSE	0	0	2.306	1.0	0	2.0	1.913	0	0	0	0	0
sp|Q68FW6|PPR36_RAT	0	0	4.059	0	1.0	0	1.0	1.0	3.0	0	6.084	0
sp|Q8CGK7|GNAL_MOUSE	0	0	3.0	1.0	3.0	0.0	2.0	3.0	8.0	1.0	4.0	1.0
sp|P38406|GNAL_RAT	0	0	3.0	1.0	3.0	0.0	2.0	3.0	8.0	1.0	4.0	1.0
sp|Q99MJ9|DDX50_MOUSE	0	0	6.176	61.0	0	3.0	0	7.19	0	0	0	0
sp|O88904|HIPK1_MOUSE	0	0	4.0	0.0	87.0	0	0.0	3.0	0	309.959	0	3.0
sp|A4L9P5|HIPK1_RAT	0	0	4.0	0.0	87.0	0	0	3.0	0	309.959	0	3.0
sp|Q9H171|ZBP1_HUMAN	0	0	4.0	0	0	0	0	2.0	0	0.0	2.0	0.0
sp|Q9JHG1|PIGP_MOUSE	0	0	3.0	0	0	0	0	0	0	0	0	0
sp|P02739|SAA2_NEOVI	0	0	3.0	0	0	0	0	1.401	4.0	0	0	0
sp|E1BC15|RBM44_BOVIN	0	0	3.0	0	5.0	0	0	0	0	0	0	0.0
sp|O09117|SYPL1_MOUSE	0	0	3.0	0	91.0	0.0	0.0	3.0	0	0	0	0.0
sp|Q9NPE6|SPAG4_HUMAN	0	0	1.706	0	0	1.0	0	0	0	0	3.0	1.0
sp|O88419|B4GT6_RAT	0	0	3.0	0	0	0	0	0	0	0	0	0
sp|O08915|AIP_MOUSE	0	0	2.0	0	105.0	0	0	16.502	9.035	0	0	155.862
sp|Q8K1H1|TDRD7_MOUSE	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|Q9R1R4|TDRD7_RAT	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|Q8BQX5|TMCO6_MOUSE	0	0	1.236	0	0	0.0	0	0	38.059	0	4.0	0.0
sp|O14829|PPE1_HUMAN	0	0	2.0	0.0	2.0	0.0	0.0	3.0	2.163	1.0	15.0	5.0
sp|O35892|SP100_MOUSE	0	0	1.741	0	0	0	11.38	0	0	0	42.197	0
sp|P01853|TCC1_MOUSE	0	0	4.999	0.0	2.0	0	0	0	0	0	2.0	0
sp|Q9HAC7|SUCHY_HUMAN	0	0	2.0	0	2.0	0	0	4.247	37.581	5.0	12.0	0.0
sp|Q8R4V2|DUS15_MOUSE	0	0	5.0	0.0	0	0	0	0	0	0	6.0	41.12
sp|P51774|EGR2_RAT	0	0	2.0	0	0	4.0	12.0	2.0	0	0	0	0
sp|Q7TMP6|T255A_RAT	0	0	7.0	0	1.0	0	0	0	0	0.0	0	0.0
sp|Q12864|CAD17_HUMAN	0	0	2.0	0	0	2.0	0	0	2.0	0.0	0	0
sp|Q9TT89|HXB7_BOVIN	0	0	2.0	0	0	0	0	0	4.0	0	0	0
sp|P09629|HXB7_HUMAN	0	0	2.0	0	0	0	0	0	4.0	0	0	0
sp|Q99L48|NMD3_MOUSE	0	0	2.0	0	0	0	0	0	0	0	0	0
sp|Q5EBA8|PCFT_RAT	0	0	3.0	0	1.0	0.0	1.0	0	0	0	0	0
sp|Q8N109|KI2LA_HUMAN	0	0	1.244	0	0	0	0	0	0	0	0	0
sp|Q8NHK3|KI2LB_HUMAN	0	0	1.244	0	0	0	0	0	0	0	0	0
sp|Q8R0F9|S14L4_MOUSE	0	0	4.0	0	4.0	0	0	0	0	0	1.783	1.0
sp|Q99527|GPER1_HUMAN	0	0	4.0	0	0	0	0	0	1.0	4.0	0	9.0
sp|F7EQ49|GPER1_MACMU	0	0	4.0	0	0	0	0	0	1.0	3.0	0	0
sp|Q8CHT6|F169B_MOUSE	0	0	3.0	0	0	0.0	0	1.0	0.0	0	0	0
sp|Q56A08|GPKOW_MOUSE	0	0	2.0	0	0	0	0	0	0	0.0	0	0
sp|Q2HJF2|FXL22_BOVIN	0	0	9.0	0.0	3.0	2.0	4.0	0	3.459	0.0	0	0
sp|Q68ED7|CRTC1_MOUSE	0	0	0.0	25.574	0	0	0	2.523	0	0	0	0
sp|Q330H2|NU2M_PERKA	0	0	6.0	1.0	0	0	0	0	0	0	0	0
sp|Q9NP90|RAB9B_HUMAN	0	0	3.0	0	0	0	0	1.0	0	0.0	0	0
sp|Q8BHH2|RAB9B_MOUSE	0	0	3.0	0	0	0	0	0	0	0	0	0
sp|Q5R4W9|RAB9B_PONAB	0	0	3.0	0.0	0	0	0	1.0	6.0	0.0	0	0
sp|Q5SXA9|KIBRA_MOUSE	0	0	3.843	0	0	0	5.0	2.0	0	0	22.544	0
sp|Q9HD43|PTPRH_HUMAN	0	0	11.0	0.0	0	0	1.0	0	0	0.0	0	0.0
sp|Q9R0Q1|SYTL4_MOUSE	0	0	7.0	0	4.0	0.0	0	0	0	0	6.919	0
sp|Q3U3E2|F117B_MOUSE	0	0	4.0	0	0	0	0	0	0	0	5.0	0
sp|O88792|JAM1_MOUSE	0	0	2.0	0	0	0	0	5.206	9.633	0	0	0
sp|P30274|CCNA2_BOVIN	0	0	124.739	0	222.008	12.842	0	390.512	68.199	68.0	9.497	30.983
sp|Q9CWH4|RE114_MOUSE	0	0	5.0	0	0	0	0	0	0	0	0	0
sp|P13605|FMOD_BOVIN	0	0	4.0	0	0	0	0	2.582	0	0	0	0
sp|Q4VUV9|CYB_FURHO	0	0	0.0	0	0	0	0	0	0	0	0	0
sp|Q9GBY4|CYB_OCHER	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|A6QR54|JKIP1_BOVIN	0	0	3.0	0	0.0	0.0	0.0	3.0	4.0	0	3.0	0
sp|Q96N16|JKIP1_HUMAN	0	0	3.0	0	0.0	0	0	3.0	4.0	0	3.0	0
sp|Q02343|CAC1E_RABIT	0	0	4.0	0.0	0	0	0.0	0	3.0	0	2.0	0
sp|P56451|MC5R_BOVIN	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|P41983|MC5R_SHEEP	0	0	4.0	0	0	0	0	0	0	0	0	0
sp|Q9P218|COKA1_HUMAN	0	0	4.316	1.0	4.0	0.0	0.0	5.0	3.0	1.0	4.0	0.0
sp|Q8C4J0|CCD60_MOUSE	0	0	3.0	0	0	0	0	0	0	0	0	0
sp|Q96M11|HYLS1_HUMAN	0	0	0.0	0	0	0	0	0	0	5.0	6.0	2.0
sp|Q9JHI2|ADAT1_MOUSE	0	0	5.61	0.0	0.0	0.0	0	0	3.0	0	3.002	3.0
sp|B5DFI8|UBE2S_RAT	0	0	4.238	3.0	0	113.229	0.0	0	0	0.0	14.0	0
sp|Q6P589|TP8L2_HUMAN	0	0	1.374	0	0	0	0	0	0	0	3.655	0
sp|Q6ZPF3|TIAM2_MOUSE	0	0	3.0	6.159	0	0.0	0.0	6.0	0	1.0	0	0
sp|B2RUI1|ZN551_MOUSE	0	0	2.0	0	0	0	0	1.465	0	0	0	0
sp|Q61614|EDNRA_MOUSE	0	0	5.0	0	0	0	0	6.0	0	0	0	0
sp|P26684|EDNRA_RAT	0	0	5.0	0	0	0	0	6.0	0	0	0	0
sp|Q95L55|EDNRA_SHEEP	0	0	5.0	0	0	0	0	0	0	0	0	1.0
sp|Q5E9T6|LGI1_BOVIN	0	0	11.519	1.0	19.0	1.0	0.0	16.661	73.788	0	4.145	84.0
sp|Q9JIA1|LGI1_MOUSE	0	0	1.165	0	0	3.0	3.0	0	0	0	11.0	0
sp|Q8K4Y5|LGI1_RAT	0	0	1.165	0	0.0	1.0	3.0	0	0	0	11.0	0
sp|Q9BYG7|MSTRO_HUMAN	0	0	2.0	0.0	1.0	0.0	0	0	0	0.0	0	0.0
sp|G5E829|AT2B1_MOUSE	0	0	2.0	0.0	0.0	0	0	0	3.0	41.388	3.0	0.0
sp|P11505|AT2B1_RAT	0	0	2.0	0.0	0.0	0	179.8	0	3.0	1.555	3.0	0.0
sp|P98110|LYAM2_PIG	0	0	3.0	0	0	0	0	0	0	0	0	0
