ID	chviCounts_noRep.csv	cabrCounts_noRep.csv	stluCounts_noRep.csv	arjaCounts_noRep.csv	lothCounts_noRep.csv	angeCounts_noRep.csv	glsoCounts_noRep.csv	noleCounts_noRep.csv	moblCounts_noRep.csv	mawaCounts_noRep.csv	ptpaCounts_noRep.csv	deroCounts_noRep.csv
SPIT1	0	356.947	505.057	208.997	748.222	200.887	56.551	1311.185	441.31	1076	1061.004	191
MEGF9	129.325	1272.561	51.862	16	4512.092	2195.555	1432.98	2068.182	2411.391	0	5.02	0
MTUS1	479.522	244.604	555.5	2.09	447.812	53.855	499.821	234.811	447.276	414.551	355.578	300.062
TNR6B	22.374	1.427	16.069	11.315	12	26	76.679	5.313	0	1	2.221	1
HIF1N	1361.886	107.083	5.077	2.345	959.376	307.051	254.577	619.771	78.301	740	337.267	585
DAPK1	28	2.772	3.648	78.378	15.235	323	5	122.133	6.44	14	10.937	0
FPRP	214.307	2.372	43.825	3.654	448.394	361.324	121.744	2666.007	320.634	0	0	3.193
KLH31	567.653	259.884	611.353	37.146	28.281	39.406	54.199	1	2.645	0	175.261	3.058
AT10D	91.079	513	0	30.009	87.122	18.581	4.86	6.638	6.673	2.555	33.065	9
ENTP4	66.039	247	214.212	579.572	37.087	312.883	335.227	39.056	241.078	339.838	59.368	18.993
Z3H7B	0	106.608	377.086	753	385.515	274	381	209	91.728	88.953	78.165	47.205
HECW2	161.061	6	2.852	0	5	4	14	166.415	0	1	4	71
ZNT4	761.402	1121.503	962.578	59.598	210.356	70	300	50.853	13.013	0	10.263	43
GGYF2	0	22.055	321.967	85.993	1.94	59.043	78.656	16.988	124.646	266.437	2.676	43.494
BNIP2	20.334	6.665	11.684	503	59.908	225.421	229.976	481.392	469.657	36.831	30.176	28.264
ICAL	540.683	3132.39	971.198	1496.563	160.208	603.171	3454.267	1348.925	2186.234	498.381	41.364	458.358
CD2AP	647.835	13.922	1325.551	0	529.839	313	1	2	5	69.302	1029.065	1073.053
NU188	137.115	516	313.683	27	33.014	85.754	0	2.099	19.723	201.483	0	12
KMT5B	205.693	70.847	5.806	525.39	139.229	68	128	387.573	11.934	3.306	125.229	60.092
SERC1	1032.04	3437.92	3352.403	3846.859	346.407	407.095	2541.561	3334.372	1991.169	514.517	7.688	1028.048
TSC2	11.562	123	237.386	0	10.017	106.274	68.157	414.998	6.588	37.047	619	15.08
LMO7	1951.36	354.705	8.331	118.035	808.427	2	634.56	8	511.863	452.262	293.365	12
HAIR	1727.032	2773.611	2452.397	2059.567	104.06	298.274	1820.355	412.152	2661.459	400.532	275.147	1250.074
CO3A1	1706.055	721.342	1033	398	3223.222	376	0	78.535	7.905	17.884	6.378	195.379
SWAHC	21.01	0	482.772	0	0	355.422	294.765	645.294	73.968	94.828	30.364	41.408
ACOD	947.849	32.224	139.857	1908.522	2488.996	0	0	1954	19.793	1600.027	0	0
PHF20	427	11.539	461	2.707	229.202	201.228	11	3	4.984	0	11.727	0
YAP1	392.86	35.719	109.279	750.996	602.268	72.987	197	660.326	1460.37	572.449	4.54	1.253
F16A1	537.742	205.055	1368.568	68.308	146.37	0	169.629	606.019	33.795	111	0	143.79
S39A9	399.16	0	340.803	94.028	0	4.523	28.885	1059	646	34	74.181	261
PUM1	50.844	476.933	892	327.551	610	506	308.518	40.003	30.404	270.296	1318.608	0
VPS53	47	73	647.836	2	20	2.768	112.499	2.488	12.04	76.822	400	1
NCKP1	135.937	1435.994	9.69	347.317	426.079	3387.013	445.43	2.71	4.399	0	13.575	909.807
FBP1L	13.837	48.881	112.167	143.629	41	67	132.389	31.829	3.348	223	490.213	80.802
EHF	71.218	2023.62	4037.027	622.236	1984.746	499.944	228.724	151.772	552.981	2303	11.249	1557
IREB2	683.218	448	14.023	1.13	5.994	130.093	360	4.609	80.098	14.377	219.941	18
SNX27	259.137	263	19.916	0	1.25	62.129	6	416.31	8.719	392	122	1
TFR1	13.68	199.269	9.261	50.936	802.376	0	7.925	1781.491	1.775	507.156	103.049	423
AJUBA	136.343	278	897.132	418	888.569	645.151	528.689	1735.287	140.583	1001.553	6.915	609.823
ZMYM2	0	22.423	72.348	56.959	5	12.631	7	1.351	257.806	5	526.951	4.502
ISCA2	769.575	0	615.912	48.738	77	91.096	219	211.136	19.183	145.397	182.478	10.883
PAG15	581.689	134.905	23.617	2	199.1	1.96	91.282	317.551	10.447	362.315	48.278	44.91
M3K4	601.754	530	120.209	53	635.658	808	370.255	935	8.282	135.377	347.715	201.089
SMYD1	695.803	28.075	565.021	318.062	147	715	450.083	3.458	2.123	5.442	109.764	22
FA83G	1263.729	334.807	1265.921	86.41	119.992	618.761	14.177	624.333	1671.961	386	5.188	946.99
PHF2	416.684	103.46	82.448	136.867	310.563	536	46.824	25.223	2.86	257.371	1033.569	387
TM1L2	16.619	11.218	3.801	0	824.897	173.957	286	1222	443.355	0	400.074	128.842
CILP1	1032.989	83.903	45.674	347.924	329	294.139	621.852	2	10	6	58.278	372
OCRL	396.636	0	213.001	71.93	1.705	2	2.1	3	18.948	35	11.445	1.971
PRDM1	215	489.542	499.135	371.669	1363.75	134.086	358	40.786	1701	405.152	283.862	22.615
RNF38	612.928	15	2	0	0	129	1.598	121.13	142.957	276.259	149.208	4
ENTP5	0	385.877	146.286	345	448.05	429	0	1.148	52.768	178	549.378	39.993
SLAI2	153.551	239.284	1887.501	459.309	214.583	705.105	5.793	7.72	660.715	557.818	221.662	58.3
KS6B1	518.844	191.598	0	23.007	31.422	300.074	0	35.862	63.566	134	27.469	311
PCY1A	93.114	30.317	654.54	181.16	745	316.64	143	585.745	148.785	108	186.087	480.024
NAC3	0	251.305	2.848	0	333	218.694	157.257	5.593	168.599	94.611	33.883	5.4
BTBD3	427.995	18.745	235.235	458.517	337.571	681.654	317.904	9.686	427.363	356.368	140.879	467.125
NBR1	198.024	783.075	1267.202	24.716	495.84	181.763	1160.581	278.909	15.001	37.264	161.196	251.255
MTMRC	442	3.11	417.778	10	295	33.466	0	30.816	2.182	22	4.432	12.185
FOXN3	134.967	112.597	259.71	130.938	760.206	69.392	5.48	37.719	87.874	19.817	36.383	50.457
JPH2	557.969	26.507	513.472	2277.982	1404.847	397.661	436.019	262.24	1509	848.119	2733.174	446.645
ETFD	9.206	1222.213	35.274	666.323	1736.081	1552.753	624.745	141.647	80.914	61.242	747.023	287.924
ITB6	160.083	318	170.972	3.357	149.951	8.376	40.927	2.846	386.632	9.018	16.356	0
RTF1	155.998	0	513.215	95.934	930.752	342.691	454	17.853	156.323	348	654.35	217.656
OSBP1	266.183	107.225	131.863	854.296	692.756	208.805	502.048	3.897	5.902	478	590.659	56
TM87B	14.961	102.537	59.043	286.391	300.643	52.757	30.28	915.738	2.379	28.863	18.208	0
ARHGI	490.327	373	147.737	288.586	53.739	23	53.015	460.481	39.032	100	3	418
LAT1	0	762.085	2421.485	2299	3120.901	5000.261	260.299	10359.875	359.546	0	909.686	1321
OTU7B	23	579.958	3.662	103.275	767.168	242.609	267.064	0	61.929	438.259	69.078	213.552
HERC4	197.556	9.896	31.428	221.861	336.746	49.647	21.301	128.316	21.715	169	10.559	41.54
HSP74	1286	521	215.146	2	1223	1281.781	19.347	1438.711	819.799	29.963	3.044	111.438
OFUT1	574	492	227	56	0	158	256.554	3.478	84.616	5	178.286	211
RXRA	836.444	369.401	53.475	1642.313	1.607	62.112	3389.116	16.852	2.153	9	169.042	1854.649
SSPN	585.696	300	5.093	663	573	165.118	696.864	42	75.568	16	13.154	22
SNX19	164.511	77.563	702.362	492.535	191.995	112.048	874	64.079	56.66	568	816.764	394
MYO1B	257	45	7.712	2	0	5	0	3.758	1	4.619	14.441	4
TRDN	1976.524	142.312	1038.139	3244.389	317.93	333.81	277.633	37.789	178.826	327.305	1667.057	1759.258
ZO2	803.456	1321.05	0	531.333	628.742	493.539	643.642	443.312	359.31	33.111	461.471	20.332
DJC14	233.051	176.542	41.13	285	260.336	2	64.105	36.321	1.885	277	2.806	20.078
DEN5A	155.574	499.698	339.72	409	36.681	202	205	622.312	755	310.877	304.846	256
EWS	76.983	920.822	193.199	1082.001	160.274	588.794	0	71.857	324.112	73.498	5.771	340.277
IL1R1	688.732	304.886	3.529	5	517	0	11.471	9.104	135.99	154.654	68.948	62
DC1L2	1183.402	0	469.767	105.368	945.598	133.937	0	12.994	17.47	985.959	1813.495	114.978
CYFP1	103.815	738.49	433.424	18	0	1.815	1247.153	155.527	2484.664	542.783	3.35	249.801
PRELP	0	88.303	30.768	21.12	75.459	2.469	31	5	84.583	3	7.754	121
SYEM	21.124	71.706	14.702	55	6.768	3	123	661	0	1	8.503	13
CCNY	17.671	436.895	72.176	297.195	0	10.453	399.476	607.327	107.085	348.708	975.595	138.665
HD	20.03	69	8.818	8	19.907	3	13	1.427	4.853	10.013	2.982	11
TAF6	242.783	29.392	145.677	50.236	502.063	28.469	98.39	84.374	57.75	279.293	127.184	6.513
ATG9B	756.058	0	320.357	285.599	167.89	333.635	93.328	3.634	633.741	57	76.674	436.961
RYBP	364	3.989	7.157	26	47	3.286	0	121.407	35.953	22	86	2.119
ATN1	1082.537	2787.347	41.709	255.638	608.517	1912.786	173.325	84.254	1512.029	2.33	1734.518	55.399
RPE	28.983	90.793	345.968	66	322.536	43	0	21.354	647.24	0	0	106.661
SDS3	746	13	203.546	24.585	440	96	89	788	903.739	44	614.708	79
PDP1	34.002	7.533	217.699	795.647	740	1066.155	21.944	460	93.751	526	1.367	2.143
ZFYV1	79.024	244.896	80.619	308.574	241	30.235	214	663	42.844	254	392.303	16.834
CXXC5	286.043	0	124.368	53.191	126.005	31.158	91.151	0	252.954	78.471	451.937	429.369
SIKE1	0	26.961	86.179	554.418	61.726	0	103.685	0	158.009	122.429	157.424	2
DPYL2	635	7.66	429	140.97	417	25	125.604	2.911	2.803	120.986	170.193	0
TOB2	656.315	686.223	254.152	957	673.436	419	43.802	1185.627	118.04	172	85.176	19.536
CALD1	5.396	47.167	3.621	7.452	0	483.34	352.297	5	212.986	166.383	295.05	8
RPR1A	497.717	53.279	25.315	86	0	416	342	0	0	45	4.753	50.162
FERM1	3	611.754	7.29	59.442	12.248	20	14	285.187	114.988	7	4	64.876
PLD3A	84.614	8	12.297	168	11.685	105.806	55	213.34	1.001	0	4	1
SPRE2	48.487	366.415	68.302	6.764	710	120.774	241	5.629	720	25.068	88.073	84.689
REXO1	59.529	7	0	82.062	0	17.343	142.538	13.697	27.386	17.681	2.52	1
MIER1	15	9.694	2.267	12	418.126	96.663	59.418	0	11.503	8	797.043	9.026
CLIC4	2621.687	195.809	622.882	206.894	120.841	690.894	0	13.675	1698	432.65	44.976	286.491
RRP12	35	21	48.899	230.229	430.057	295	0	743	198.62	169	12.046	56.963
RIPR1	327.978	2	12.6	286.743	14.801	0	389	4.712	720.351	638	262.618	1.576
ELOC	213.559	398	609.443	301.955	341	475	274.465	498.352	234.057	137	94.572	156.58
MK06	880.306	719.506	85.905	519.46	2102.615	717.239	560.868	1087.194	462.271	670.029	1279.264	734.45
GALT7	565.856	0	0	29.234	37.133	9	13.082	2.402	3.376	0	27.483	0
PACS1	359.149	141.485	153.098	237.184	180.33	203.386	197	3005.822	48.193	397	1101.653	7.144
ZN609	45.697	6.648	3.516	40	20	0	12	46.913	14.127	4	0	0
SCAP	237.458	492.677	128.522	247.159	30.04	455.643	303	49.799	169.322	186.959	11.722	21.185
ZBT44	260.384	106.796	48.651	0	99.709	361.666	306.253	563.888	584.094	0	282.803	73
LRRF1	362.503	4.19	208.929	856.549	126.465	133.489	0	382.962	248.608	67.044	351.974	38.247
GLCNE	0	55	9	6	264	0	3	21.753	2	225	25.387	0
RAD18	124.81	17.612	48.096	13.666	0	1.188	1	322	1.078	22.463	43.381	0
NXF1	501.785	15.071	340.553	217.481	0	130.302	49.419	19.595	321.705	78.096	315.607	13.925
EXOC4	85.086	56.184	381	6.59	213	0	318	144.257	390	123	96.852	102
TYRO3	332.618	15	1238.747	433.985	378	355	125	296.094	1387	0	284.062	603
PARG	241.67	13.024	6.056	16	156.437	16	157	6.818	873.85	0	19.996	136
NRDC	1465.144	8.045	2113.169	64.861	764.268	97.691	46	1248	12.829	573.664	21.023	44.758
ATL4	610.658	104.54	0	244.312	10.051	360.643	184.321	6.761	226.857	52.616	87.409	61.227
PLCL2	75.559	0	646	385	814	147.259	787	7.827	2.391	91	832.067	202
MYLK3	545	227.461	84	12.399	712.386	618.209	78.759	2.448	15.747	124.745	8.857	334.759
PAQR2	772.437	1809.851	1548	50.979	771.244	2034.601	2.603	365.287	4047.725	304.844	227.334	1131.323
SMAD3	84.447	6	2.184	9.249	27	2	5.617	10.678	5	0	159	11
P66A	1398.542	0	211.391	492.729	1199.946	50.541	65.976	3359.128	258.528	31.961	427.213	0
CARME	338.37	45.244	24.636	427.674	242.632	438	243.833	3.67	3	86	2.096	8
T53I2	136.857	3107.757	199.329	1560	1996.761	2287.272	1571.871	11673.605	7184.962	518.16	1447.189	4105.172
CYB5B	976.508	368.551	919	0	1091	598.189	166.626	34.871	26.241	684.901	46.086	138
PIPNA	0	389.528	0	363	0	52.191	257.582	405.413	3.428	88.476	497.788	91.581
SRCA	3716.581	1212.56	5331.997	614.017	337	2354.584	278.335	803.372	3357.367	1441.083	1973.453	1872.051
DYNAP	271.956	0	24.154	0	6	0	0	0	37.314	176.166	495.421	0
CO6A1	298.76	374.981	3.517	0	294	103	146.847	0	35.342	2.609	21.637	61.48
RBBP5	269	152.816	111.038	47.685	0	12.138	11.792	0	3.339	31	21.083	110.551
TET5B	805.601	3166.926	23.018	172.903	2370	163	742.205	4724.93	3440	31.725	472.716	615
ZN496	2.372	86.166	553	216.353	109.929	194	152	3.903	0	0	611.912	151
SP3	422.456	363.304	0	383.889	684.759	269	470.105	326.997	2270.483	695.78	360.347	451.865
TMM47	175	91.655	8	0	0	0	10.257	1.348	0	36.664	6.501	192
S27A1	327	395.319	7.21	361.157	509.627	438.418	566.378	120.348	812.568	161.846	313.913	17
MED25	4.322	164.383	0	371.027	522.213	62.676	357.724	709.334	79.601	113.396	551.554	115.587
GRHL1	326.074	241.954	781.739	87.092	547.023	1449.264	314.708	2916.195	4.9	154.584	226.152	1014.702
DHC24	284.394	738	193.761	619.949	570.469	1640.874	477.577	2165.694	69.822	431	3393.41	629
ANGL2	99.405	270	50.883	386.103	426.017	523	502	31.351	1.124	2.318	154.138	936
VPS18	322	146.135	246	2	123	6	103	34.578	11.508	10.13	169.107	0
ARAF	142.982	156	4.917	705.211	0	175.617	98.455	782	106.67	306	435.862	164.791
ATG9A	485.969	336.121	1300	641.9	1150.695	688.92	1485.297	1021.745	648.992	0	1430.945	796
TBC14	2	11.766	137.061	5.777	730.173	3	22.603	1794.422	40.214	108.429	137.087	202.789
PSD12	66.827	1014.244	48.553	880.958	473.648	934.69	382	7.659	310.225	555	928.555	1008.07
COL12	149	12	7	73	4	0	4	2	4.637	0	12.229	16
DDX42	62.578	203.199	85.835	1.542	116.354	314	84.647	853.546	5.561	1	884.147	22
LSP1	24.101	167.263	9.677	231.589	139.945	0	121.885	143.144	717.922	69.492	40.292	231.773
NOLC1	516.002	8.955	361.408	316.928	431.832	0	0	1163.499	11.078	5.858	121.743	42.012
RNF13	510.535	72.38	509.689	4.484	304	180.907	38.804	36.341	27.049	181	3.63	6.168
SEM6B	30	222	0	118	0	2	37	3	1.106	27	6	60.346
MTPN	180.833	29.332	12.811	804.472	422.385	306.598	223.259	0	4.031	0	55.407	36.821
GPSM2	906.138	77.646	0	10.708	0	136.692	8.552	1036.071	1829.949	47	108.514	27.337
C163A	137.627	132	343	225	7.281	5.528	48	18	36.298	0	26.253	0
COPD	38.009	1340.138	290.869	202.465	720.196	7.179	67.253	5859.988	101.49	149.554	8	777.479
LRRF2	130.179	116.934	144.267	33.446	171.859	388.857	337.794	3	47.01	2	192.21	116.001
GIT1	665.725	52.439	419.91	23.588	209.067	1081.613	119	0	785.284	0	1350.943	17.642
SC23A	0	297	0	228	0	210	337	2.87	475.447	388	289.905	208
PUR2	47.369	0	52.868	0	26	0	11.859	52.145	38.837	86	9	0
CEP85	134.647	0	192.775	265.504	134.079	0	108.49	4.321	4.6	274	112.503	1.446
PDK4	6.713	9896.155	7151.094	17023.246	15665.003	7500.323	12849.587	31.094	5.722	487.537	6	6745.263
KBTB2	453	269.751	32.663	450	661	312	337.484	1213	206.969	160	395.821	46.527
NUD4B	2860.084	283.481	0	0	1266.405	0	0	1650.936	284.668	13.015	9.229	3.007
CDD	273.352	11.939	191.957	1173.067	0	1475.263	243.666	28.042	314.509	972.49	0	1
A7L3B	838.928	288.933	1157.446	408.715	608.596	584.713	415	563.778	159.024	432	354.28	309.995
FUT11	31.884	0	0	0	150.135	1	0	288.258	37.232	1	2.996	0
PCSK7	221	74	6.911	239.2	49.364	398	104.412	23.475	2.898	4.561	11	6.2
MPZL1	2	223.523	925.969	248.919	216	236.201	144.227	641.185	34.35	317	722.16	0
ELF1	173.978	352	472.883	325	147.88	45	146	10.917	432.204	259.991	3	60.596
GPBL1	1237.464	131.95	77.806	283.481	469.006	99	39.323	957.072	1227.567	538.283	1172.365	852.267
RHDF2	167.691	21.447	10.133	4	24	479.091	1	22.633	14.463	1.492	62.626	0
ARBK2	576.388	428.483	26.127	13.821	382	540.653	437.943	2.15	397.173	180.515	220.892	24
F16B1	116.654	0	14.147	169.838	150.985	10.542	11.552	233.184	7.512	0	0	0
TSYL1	791.361	273	113.303	374	689.144	89.769	343	541	766	0	651.52	154.912
C2C2L	295	72.875	197	123	108.921	137	0	224	38.788	294.117	442.499	23
FBH1	137.215	66	340	0	23.058	49.01	6	8.446	4.746	7.72	13.67	54.132
TIGD2	234.716	110.015	69.744	12.232	144	17.888	367	313	0	5	364.911	21
DIAP1	242.223	57.261	1931.934	52.382	1106.835	102.172	260.117	536.811	1504.043	85.592	1091.889	35.513
B2CL2	404.06	195.823	611	15.7	79	273	125	21.564	4.141	101.955	42.684	36
FBX34	51.762	74.02	136.394	221	118.156	221	163	36.076	275.447	152	229.467	6
DHX15	205.618	880.784	952.587	15.849	102.878	88.771	284	43.057	18.998	174	97.368	413.557
PREP	63.104	252	601	274	305	19	17.215	432	53.657	13.987	1121.196	9.579
IPP2	0	1271.105	982.844	894.778	1.699	231.779	186.478	815.554	0	239.771	321.327	172.718
NDUS1	1377.449	11.45	6.513	1801.3	289.246	1372.124	6698.448	904.506	4221.813	1421.653	4667.299	1830.477
UVRAG	170	10.511	266	139	0	57	146	9.221	2.42	16	2.876	5.055
DHX16	607.521	176	205.6	151.539	86	105.855	59.618	21.402	326.597	10.001	105.187	7
SGPP1	0	0	12.793	591.058	675.24	51	0	4	24	7.301	240.6	16
RADI	585.517	22.254	1059.213	591.075	0	269.906	928.56	61.233	157.886	10.516	597.009	205.478
PPM1B	1041.012	1110.074	20.121	2.567	223.042	145.93	535.235	1003.285	290.245	85.022	158.316	16.36
SYPL2	1033.22	792	31.494	3557.19	390.833	466.536	2351	448	20.641	324	16.813	2.278
RDH12	525.195	151.386	40.036	1	444.786	46	38	2.189	303.575	14	57	89
SPPL3	724.731	1230.715	1797.309	343.754	918.924	192.115	330.555	1402.111	1552.623	415.893	507.299	619.289
MTMR2	11.607	426.194	99.286	166.774	48.11	6	1.531	66.554	96	0	22.396	339.919
URGCP	142.01	1.212	696	365	250	532	267	8.289	283.55	389.552	626.959	258
SMAL1	11.848	0	11.096	5.574	0	3.14	12	283	17.35	3.028	17.806	0
BACD3	446.777	324	341.335	333	0	339	186	6.623	692	6	186.746	316
RCAN2	27.044	234.783	318.207	244	168	15	705.544	213.95	149.338	175	8.985	577.362
TM41B	0	258.231	59.299	282.467	289.441	26.764	56.743	88.936	74.675	0	114.917	440.74
JAM1	120.702	3385.147	1706.378	659.63	198.992	1603.547	756.523	7474.352	988.55	1289.389	399.155	18.914
TRI62	244.044	368.95	39.296	279.091	387.697	102	1	8.465	293	244	321	3
REEP5	672.138	915.87	1362	1128.784	1378	659.036	1743.512	5.014	17.059	1486	71.868	103.883
LACC1	52.297	141.507	98.957	241.379	412.247	241	428	50.392	228.89	144	7.172	86.608
GOSR2	1.255	0	12.134	4.512	7.203	31	223	616	23.435	214	10.137	166.835
PSMD1	570.645	431.683	1954	855	748	970	808.93	7.998	1261.1	118.905	1203	288.239
PACS2	533	73.815	57.151	22.727	142.617	247.723	7.472	55.224	55.821	139.037	217.176	493.71
PIGB	4	0	4.445	93.211	12.362	134.07	1	217.449	2.184	3.907	4.759	67.139
COMD5	341.893	82	28.514	110	71.22	75.522	26.701	43.265	231.221	72	3.62	112
TMCC1	16.091	0	16.455	0	38.898	167	3.998	977	214.115	165	163.18	125.318
AFG32	114	567.69	193.969	923.047	168.942	922	14.595	1011.797	322.797	0	1490.892	52.602
PPR37	216.188	214.939	23.297	108.604	468.322	442	246	52.296	489.71	11.978	7.675	68.006
PI4KB	48.432	383.815	129.446	121	2.413	0	353	471.514	677.355	148.036	32.753	107
SMRD1	182	93	0	218	135	149	23	2.97	114.418	5	30.753	1
PSMF1	173.138	233	5.857	226	156.352	73.96	75.689	297.748	140.431	222	824.565	304
SESN1	887.179	47	432.981	1413.012	107.113	191.157	1246.124	23.214	7.949	334.109	1119.494	138.97
HS12B	22.352	183.662	213.733	85.282	149	3	69	55.79	5.462	1.232	16.332	94.443
ZBTB1	247.226	0	224.47	62	0	59.162	16.065	572.572	289.079	117	109.812	74
ABI1	380.434	1.946	591.05	2.023	18.302	273.14	0	282.578	138.672	81.837	53.485	72.402
ATG5	0	181	12.781	0	180.462	129.431	118	82.082	28.883	116.558	9.833	67.55
IF4A2	73.039	141.148	254.363	905.259	1725.139	762.884	177.647	620.22	6	1515.949	8539.426	25.513
HPSE	187.341	76.048	183.17	19	0	0	0	5.265	6.215	1	8	1
ZO3	222	12.926	10.669	2.596	2.137	0	3	196.67	62.781	89.823	62.769	261.834
DEFI8	12.354	387.277	224.292	80.564	99.636	115.33	0	43.987	56.837	281.84	487.096	2.164
STA5B	110.532	85.564	239.279	0	53.896	102.104	384.195	49.297	4.414	0	30.403	68.051
ACHA	255	22.817	771	612.685	724	498.68	422.409	0	587.493	1	1617.176	126.096
C42S1	386.679	1395.375	806.676	478.764	44	303.17	89.456	22.639	446.548	392.809	957.742	916.452
RB11B	155.312	4.456	255.067	572	534.542	0	703.833	61.42	8.121	0	318.004	625.272
SRC8	225.106	237.118	534.1	0	1222.185	808.419	240	720.154	9.347	16.244	61.598	496.604
CL066	144	4.856	219.296	6	0	34.956	4	102.173	9.866	1	0	2
TRHY	296.141	737.406	0	643.351	4629.237	52.406	3112.446	12381.625	74.71	454.639	2.352	2298.651
SPART	14.89	285	170.712	351	66.027	67.996	97.848	152.749	303.825	92.97	917.541	149.379
ESF1	81.015	51.434	560	63.69	302	175	180	526	39.864	9	66.781	9
SNX14	18.106	248.579	284.009	528.091	38.715	209.093	36.777	28.835	36.996	222.487	370.276	75.767
FUBP3	71.872	318	9.442	36.233	1090.38	241.359	135.174	2.098	557.394	301.86	0	319.196
TMPS2	11.783	6.057	25	6.836	32.863	0	47.915	310.553	9.647	128.483	14.463	1107.47
RN222	539	274.006	783.596	0	332.132	47.169	48.104	573.534	1.101	162.651	198.952	9.745
MEAK7	711.514	3	111.244	253.682	4	14	0	153.127	33	10	9.272	1
BAG1	453.485	183.382	41.236	488.48	266.878	561	0	0	920.28	24.034	545.015	306.804
PHKG1	385.79	130.263	63.281	346	12.226	1165.634	307.305	262.471	118.812	398.451	260	0
CHSS2	284	106.879	201.834	0	274	300	116	248.711	846	360	367.129	570.72
PRUN1	462.883	411	527.188	531.839	46.54	244	281	2.378	6.766	95	41.368	187.916
EHD2	310.418	0	582.047	44.009	292.634	297	330.576	1484	28.875	211.595	565.919	294.738
DCA11	172.068	197.532	195.082	143.227	674.34	531.499	564.544	564.701	305.645	139.218	44.476	489.059
BAP29	105.439	306.664	992.944	167.423	0	234.608	265	161.292	7.38	0	604.415	438.07
RM17	160.768	11.703	460.796	282.624	6.237	313	92.075	178.828	1135.505	74.506	648.943	280.97
PARN	79.913	23.545	117.951	82.633	0	216	154	51.586	628.99	32.331	280	141
LRAT2	13.685	80	161.351	10.155	157.295	24.654	3	568	481.893	29	765	1
CTF8	398.584	122.119	332.883	226.329	345.808	347.136	0	59.658	474.118	697.832	1160.503	201.631
CACO1	159	140	994	1568.609	48.337	564.143	15.262	1249.649	5.805	472	188.82	344.087
SET	1303.592	701.055	4961.874	431.609	2273.771	517.412	426.204	77.095	434.84	30.685	3	883.704
REPS1	0	200.519	154.31	284.056	255.002	56	68.269	78.746	87.641	0	0	12
NUB1	175.622	105.837	175.559	322.827	0	14	68.016	6.591	68.548	206	77.644	22.025
RN145	248	0	5.822	24	21.461	2	5	241	396	4	241	0
F214B	79.468	51.84	27.681	86.367	201	8.864	52.509	50.142	496.936	111	4.784	3.827
PIPNB	19.497	859	21.795	15.123	349.973	396.94	3.737	90.956	271.123	311.502	3.515	652.324
COG1	386.163	162.221	277.743	175.551	66.982	292.962	343	29.046	30.784	395	428.525	367
BI1	69.583	5744.247	390.786	188.108	643.823	6232.497	1971.16	133.411	3653.453	2668.645	7	7304.092
ZC3HE	32.838	2.925	0	166	75.202	29.266	0	227.354	93.087	0	24.25	67
MBOA2	110.18	891	21.008	13.232	989.459	1066	127	334.895	154.28	661.547	88.063	235.816
LIPS	9.597	49.431	7.116	222	81.36	169	0	84.557	224.332	286	121.652	12
HOMEZ	123	127	353	105.226	34	2	1.957	106.77	258.998	62	28.026	13.626
TM2D2	15	5.654	275.004	0	252.958	220.269	7.075	10.389	1.912	231	383	165
CR3L2	142.543	178.634	4.133	23.485	46.296	0	5	9	7	372	813.145	2
SULF2	9.872	8.235	396.04	341	194	350	8.202	4.919	766	79.775	31.235	0
F104A	254.24	181.245	0	210.164	93.248	283.305	136.748	842.574	19.293	180.399	14.23	99.931
NT5D3	0	1.495	171.633	1077.469	653.94	407	1942.041	0	3.056	788	253.056	313.151
TRAM1	1320.749	469.549	5.525	1421.809	45.497	279.125	44.579	27.617	8.349	1857.072	12.218	6.318
UB2Q2	15.937	62.678	540.352	63.443	251.004	219.195	229	679.501	115.39	203	11.408	11.129
MEIS1	2	14.433	3.939	104.917	1	16.78	0	3.641	2.17	4	102.472	0
TOP3B	14.365	13.786	8.228	0	163.846	17	0	124.772	370.676	9	386.001	10
PRIO	775.752	288.595	1404.685	2026.913	2163.295	635.824	774.486	3372.753	2107.945	1472	1535.827	0
MALD1	109.871	80.169	33.186	255	291.049	14.748	313	2514.999	1010.136	164	225.616	417.024
ACSF2	2153.458	771.522	128.633	57.691	566.758	0	203	14.214	163.47	42.406	4.508	0
S17A5	205.668	8	316.484	145	224.316	32.06	133.029	4.506	319.283	30	201.036	333
GLP3L	95.344	6.618	2.521	11.428	9.178	18	5	20.406	3	320	3	0
FA53C	322	263	3.311	286.678	326	270	206	426	251.866	136.414	199.776	240
ATAD1	158.813	254	175.509	330.06	0	231	206.88	97.359	806	214	576	2.933
XKR2	11.063	0	255.124	0	112.62	34.126	79.427	19.485	0	0	0	0
NUP93	0	50	170.639	0	47.639	26.42	116	1.467	134.622	227.218	123.087	0
MCPH1	0	0	5	2.79	5.152	4.321	7	4.239	158.249	1.302	13.895	6.742
MFTC	199	216	270	38.443	188.214	144	18.294	83.673	20.253	193.252	283	128
ASB2	2005.314	130.117	266.256	890	499.416	264	404	372	1424	41.362	1497.059	447
TMM18	89.637	15.077	132.959	0	232	81.196	17	59.718	149.238	182	490.163	0
PBX2	123.643	53.529	5.19	50.324	0	149	1	58.811	3.823	204	34.101	102.435
EHD1	34.853	269	89.876	35.315	61	191.288	35.795	1526	91.423	341	10.678	1313.425
